"kbaName"	"taxonID"	"scientificName"	"nKBA"	"n"	"ratio"	"vernacularName"	"species_short"	"establishmentMeansNat"	"threatStatusNat"	"threatStatusGlobal"	"isTrigger"
"Fond Diable-Anse Volbert plateau"	"cbc4d7cb-2d6a-4761-9ca1-a524dd58a5ff"	"Ludia mauritiana J.F.Gmel. var. sechellensis F.Friedmann"	1	162	0.6	"Prin maron, Prunier marron, Pti prin, Pti prin maron"	"Ludia mauritiana var. sechellensis"	"nativeEndemic"	"VU"	""	""
"Fond Diable-Anse Volbert plateau"	"e0741670-6d7d-4e48-ab7b-8e4a4ce955ee"	"Cynorkis fastigiata Thouars"	1	85	1.2	"Orkid levantay"	"Cynorkis fastigiata "	"native"	"NT"	""	""
"Fond Diable-Anse Volbert plateau"	"eb32fe29-fba0-41cf-a5b1-06bf6cc8bc8f"	"Pandanus multispicatus Balf.f."	2	140	1.4	"Vacoa de montagne, Vacoa millepatte, Vakwa montanny, Vakwa-d-montanny"	"Pandanus multispicatus "	"nativeEndemic"	"NT"	"NT"	""
"Fond Diable-Anse Volbert plateau"	"f4587327-42f0-451f-9599-697c6a044a00"	"Leucaena leucocephala (Lam.) de Wit"	1	33	3						""
"Fond Diable-Anse Volbert plateau"	"f63dc429-1ef3-46d3-b91b-b99c792f4dee"	"Diospyros boiviniana (Baill.) G.E.Schatz & Lowry"	1	156	0.6	"Bois sagaye, Bwa sagay, Bwasagay"	"Diospyros boiviniana "	"nativeEndemic"	"NT"	""	""
"Frégate"	"012e62a0-c068-4a37-8cb7-2ace238358e8"	"Centrosema pubescens Benth."	2	10	20						" B4"
"Frégate"	"01936ac4-38f5-485b-9f25-2e7a7696c2d0"	"Desmodium triflorum (L.) DC."	2	14	14.3						""
"Frégate"	"01b4e930-c3da-490f-a400-80b25c375b6b"	"Maranta arundinacea L."	1	6	16.7						""
"Frégate"	"022f5cc8-a868-4246-a385-a9544def60d5"	"Chloris barbata Sw."	1	8	12.5	""	"Chloris barbata "	"native"	""	""	""
"Frégate"	"02a2a364-55cf-40b8-8fab-93dd83fc7958"	"Caladium spp."	1	2	50						" B4"
"Frégate"	"02bcad85-385a-49a1-b1b7-288b7b8ed5f5"	"Bambusa vulgaris Schrad. ex J.C.Wendl."	1	40	2.5						""
"Frégate"	"04e113ea-3d54-44b0-99f5-fba82d72be28"	"Pterocarpus indicus Willd."	1	31	3.2						""
"Frégate"	"0570a022-cf82-45b0-9f0f-df6f5a438fc9"	"Capsicum frutescens L."	1	14	7.1						""
"Frégate"	"06cc657f-c1e8-493c-899e-2ec1ec8bce7f"	"Coffea canephora Pierre ex A.Froehner"	1	32	3.1						""
"Frégate"	"07895a41-7aa0-4b68-8c69-fab2c5c05f15"	"Phyllanthus amarus Schumach. & Thonn."	1	27	3.7						""
"Frégate"	"079a33d5-4227-4862-8680-aa1d4974d293"	"Amaranthus dubius Mart. ex Thell."	1	22	4.5						""
"Frégate"	"091d37a6-a5b1-4c67-a89d-96d86ff561c4"	"Cyperus compressus L."	2	8	25	""	"Cyperus compressus "	"native"	"LC"	"LC"	" B4"
"Frégate"	"0abbc9d7-e7df-4104-89d9-670f687dc514"	"Colocasia esculenta (L.) Schott"	1	14	7.1						""
"Frégate"	"0acfbbc5-7b45-449b-a9a0-31df2f9003a1"	"Datura metel L."	1	18	5.6						""
"Frégate"	"0d201a23-5fb6-486c-b519-6b733013bfac"	"Ocimum basilicum L."	1	6	16.7						""
"Frégate"	"0d6d5c10-0f5e-4be8-bc05-3a6400dcb700"	"Ludwigia erecta (L.) H.Hara"	1	18	5.6						""
"Frégate"	"0ebd618f-17e0-4e59-9f08-a06d94367b68"	"Citrus aurantium L."	1	13	7.7						""
"Frégate"	"0fc462e2-0ffd-42e2-bde6-f14f153780ba"	"Cryptostegia madagascariensis Bojer ex Decne."	1	2	50						" B4"
"Frégate"	"10ca8673-65bd-4830-881a-a66c2806e1f3"	"Citrus paradisi Macf."	1	5	20						" B4"
"Frégate"	"1169cf44-d16b-40ff-ae10-10d04320c679"	"Musa spp."	1	21	4.8						""
"Frégate"	"142076cf-5581-4a70-a7ef-ecad237ac828"	"Senna occidentalis (L.) Link"	1	23	4.3						""
"Frégate"	"1445b4d1-d746-451b-9716-6f04d725c53c"	"Cenchrus purpureus (Schumach.) Morrone"	1	8	12.5						""
"Frégate"	"1523baa3-d14d-430b-a2c1-1b780f854b42"	"Setaria barbata (Lam.) Kunth"	2	11	18.2	""	"Setaria barbata "	"native"	""	""	""
"Frégate"	"16d7664b-fadc-4686-aa4c-a505b9e83cf1"	"Albizia lebbeck (L.) Benth."	1	28	3.6						""
"Frégate"	"19889d35-1e41-4a4c-993b-9ab1cf57cc7c"	"Diospyros blancoi A.DC."	1	6	16.7						""
"Frégate"	"1c79a4f7-3a0d-4f95-ba91-f5e5390599e7"	"Morinda citrifolia L."	1	99	1	"Bois tortue, Bwa torti, Bwatorti, Indian Mulberry, Indian mulberry tree"	"Morinda citrifolia "	"native"	""	""	""
"Frégate"	"1d120dff-0baf-44cf-893d-9cd6f78ec74e"	"Cassytha filiformis L."	1	33	3	"Dodder, Lalyann san fen, Lalyann sanfen, Liane sans fin"	"Cassytha filiformis "	"native"	""	""	""
"Frégate"	"1dceb4a5-ca3c-4495-8789-610b1d795c67"	"Calopogonium mucunoides Desv."	1	1	100						" B4"
"Frégate"	"20210803092404"	"Guilandina bonduc L."	1	15	6.7	""	"Guilandina bonduc "	"native"	""	""	""
"Frégate"	"20220516092810"	"Cynanchum viminale (L.) L. subsp. brunonianum (Wight & Arn.) Meve & Liede"	1	41	2.4	""	"Cynanchum viminale subsp. brunonianum"	"native"	""	""	""
"Frégate"	"2183b2e0-3c2a-415d-9761-1662a43d1d3a"	"Agave sisalana Perrine ex Engelm."	1	17	5.9						""
"Frégate"	"21e74343-e10d-4311-8e7d-68feb1f268cd"	"Indigofera suffruticosa Mill."	2	9	22.2						" B4"
"Frégate"	"232790fa-5261-4c4f-a839-fdf8909a2b69"	"Sida ulmifolia Mill."	1	10	10						""
"Frégate"	"23890bd8-b535-49dc-8f1e-aa520447510b"	"Citrus aurantiifolia (Christm.) Swingle"	1	12	8.3						""
"Frégate"	"23bdfc89-7da5-435e-95e0-97c772e1ea98"	"Cyperus ligularis L."	1	25	4	"Swamp flat sedge"	"Cyperus ligularis "	"native"	""	""	""
"Frégate"	"23fa6c44-39dc-4992-b449-b2377c5dd031"	"Cardiospermum halicacabum L. var. microcarpum (Kunth) Blume"	1	9	11.1						""
"Frégate"	"24a06328-34d8-4829-ba53-fcc95c4e61ac"	"Turnera ulmifolia L."	1	55	1.8						""
"Frégate"	"25354969-0e1a-45b0-93b0-0ecec3f35db5"	"Guettarda speciosa L."	1	29	3.4	"Beach gardenia, Bois cassant bord de mer, Bwa kasan bordmer, Bwa kasan bor-d-mer, Bwakasan bordmer"	"Guettarda speciosa "	"native"	"LC"	"LC"	""
"Frégate"	"284f9c7a-e3aa-42f5-9a11-4464bc86029a"	"Emilia sonchifolia (L.) DC."	1	10	10						""
"Frégate"	"2b1ffda9-b53a-4110-a68d-7b07d09ed5a6"	"Sophora tomentosa L."	1	13	7.7	"Bois chapelet, Bwa saple, Bwasaple"	"Sophora tomentosa "	"native"	""	""	""
"Frégate"	"2b656f95-cb28-4862-953e-ec0f494dff3f"	"Cucurbita moschata Duchesne"	1	13	7.7						""
"Frégate"	"2bb36c77-ae12-400f-a86d-93d2ad5a52c4"	"Abrus precatorius L. subsp. africanus Verdc."	1	62	1.6	"Lalyann reglis, Liane réglisse, Reglis, Réglisse"	"Abrus precatorius subsp. africanus"	"native"	""	""	""
"Frégate"	"2d19c836-bae7-4ae0-bb5c-411479dec55e"	"Tabebuia heterophylla (DC.) Britton"	1	592	0.2						""
"Frégate"	"2d75421c-0755-454a-aac8-379e7e83dee5"	"Citrus hystrix DC."	1	4	25						" B4"
"Frégate"	"2d8d5b91-5298-4fca-a36e-b68caa9d5135"	"Cucumis melo L."	1	5	20						" B4"
"Frégate"	"2e7c02ac-ac01-4f8c-a4ff-ba6a0b3955bf"	"Artocarpus heterophyllus Lam."	1	110	0.9						""
"Frégate"	"2fa4e64c-70fc-425e-a12d-61d0c28d59f8"	"Ficus lutea Vahl"	1	261	0.4	"Afouche grande feuille, Afouche rouge, La fouche grand feuille, Lafouche rouge, Lafous gran fey"	"Ficus lutea "	"native"	"LC"	"LC"	""
"Frégate"	"30a618df-8d83-4531-b125-fddb0362b860"	"Dactyloctenium ctenoides (Steud.) Lorch ex Bosser"	1	37	2.7	"Chien dent, Herne bourrique, Lerb bourik, Patte de poule"	"Dactyloctenium ctenoides "	"native"	""	""	""
"Frégate"	"315165d6-c198-477b-9838-dfedfee6cdaf"	"Cynodon dactylon (L.) Pers."	3	9	33.3	"Bermuda grass, Chien dent, Patte de poule?"	"Cynodon dactylon "	"native"	""	""	" B4"
"Frégate"	"315faf00-672e-4910-ab28-4d662b3696eb"	"Lumnitzera racemosa Willd."	1	25	4	"Manglier à petite feuilles, Mangliye pti fey"	"Lumnitzera racemosa "	"native"	"LC"	"LC"	""
"Frégate"	"31f86d81-8af6-4e84-9142-c5734e44e09b"	"Saccharum officinarum L."	1	12	8.3						""
"Frégate"	"32b2f84a-40ad-400e-8965-968468d48ea1"	"Ipomoea obscura (L.) Ker Gawl."	1	23	4.3						""
"Frégate"	"34c9224a-897e-42e2-ab9a-88a7165a1778"	"Crotalaria retusa L."	1	10	10						""
"Frégate"	"36977c6c-79c5-43d9-be43-f2b0c9d0cec8"	"Rorippa nasturtium-aquaticum (L.) Hayek"	1	2	50						" B4"
"Frégate"	"3712bd69-0d9f-4293-aa19-e90ababbd837"	"Sida pusilla Cav."	2	24	8.3	"Herb dur"	"Sida pusilla "	"native"	""	""	""
"Frégate"	"38a3a8d9-a78b-4c7b-8351-f4f14546835b"	"Dendrocalamus giganteus Wall. ex Munro"	2	6	33.3						" B4"
"Frégate"	"399d1448-733a-4cc8-a64b-a185f5ffb186"	"Xylocarpus granatum J.Koenig"	1	12	8.3	"Casse tete chinois?, Manglier, Manglier pomme, Mangliye ponm, Puzzle nut"	"Xylocarpus granatum "	"native"	"LC"	"LC"	""
"Frégate"	"3a495c65-8768-43d5-a901-35b7fddb308a"	"Digitaria horizontalis Willd."	1	17	5.9						""
"Frégate"	"3ad13446-b674-4e92-a9cd-50c0151b0eb0"	"Pandanus balfourii Martelli"	1	80	1.2	"Balfour's pandanus, Vacoa bord-de-mer, Vacoa de riviere, Vakwa bordmer, Vakwa bor-d-mer"	"Pandanus balfourii "	"nativeEndemic"	"VU"	"VU"	""
"Frégate"	"3ae776ee-7a50-4f19-bc2f-d03ef63c1e0e"	"Passiflora foetida L."	2	22	9.1						""
"Frégate"	"3b249bdb-d699-4b21-a64d-e913b65f9416"	"Mangifera indica L."	1	112	0.9						""
"Frégate"	"3c354d6e-acf8-43d2-b979-ca2516d60e51"	"Fimbristylis dichotoma (L.) Vahl"	1	18	5.6	""	"Fimbristylis dichotoma "	"native"	"LC"	"LC"	""
"Frégate"	"3e1a8cf9-e6dc-43d2-82ba-a86dbe05af4d"	"Tamarindus indica L."	1	19	5.3						""
"Frégate"	"3e9da1e0-5538-4ed1-af8a-a395be1a1463"	"Carica papaya L."	1	37	2.7						""
"Frégate"	"3ed583be-773a-4141-bd06-ba1ad3bf2a40"	"Ficus reflexa Thunb. subsp. sechellensis (Baker) C.C.Berg"	1	61	1.6	"Afouche petite feuille, Lafous pti fey"	"Ficus reflexa subsp. sechellensis"	"nativeEndemic"	"VU"	"VU"	""
"Frégate"	"3ef19d6e-d777-476f-9946-ccfde3cff0fe"	"Phyla nodiflora (L.) Greene"	1	22	4.5						""
"Frégate"	"3f04a217-c8ab-473d-b23d-6d1c7b8e2ff5"	"Boerhavia coccinea Mill."	1	14	7.1						""
"Frégate"	"3ff0545a-9123-487b-aba4-ad2f9f6dcced"	"Acacia confusa Merr."	1	7	14.3						""
"Frégate"	"40045397-1cfd-48f3-a100-ec099228d9c4"	"Heritiera littoralis Aiton"	1	45	2.2	"Bois de table, Bwadtab, Bwa-d-tab, Looking glass tree"	"Heritiera littoralis "	"native"	""	""	""
"Frégate"	"41869264-e275-4fd7-96bd-d330c02d102e"	"Solanum lycopersicum L."	1	10	10						""
"Frégate"	"41d9a614-605f-4f89-a242-ea6bc7f552ff"	"Cenchrus polystachios (L.) Morrone"	1	31	3.2	"Herbe ma tante, Lerb matant"	"Cenchrus polystachios "	"native"	""	""	""
"Frégate"	"420dcdc9-f55a-46d3-be4f-f8f67aa4f11e"	"Fimbristylis cymosa R.Br."	3	35	8.6	""	"Fimbristylis cymosa "	"native"	"LC"	"LC"	""
"Frégate"	"4582ffcd-ee87-4632-8ecc-7fa333398366"	"Plectranthus amboinicus (Lour.) Spreng."	1	14	7.1						""
"Frégate"	"45dec207-a3b9-4ba0-86bc-de60db40e47d"	"Annona squamosa L."	1	12	8.3						""
"Frégate"	"45e73692-a545-4eb3-a29d-fde4fce5bfe3"	"Centella asiatica (L.) Urb."	1	14	7.1						""
"Frégate"	"46e21a71-cdeb-44b4-b3e8-4349d0fbb47c"	"Teramnus labialis (L.f.) Spreng. subsp. arabicus Verdc."	1	13	7.7						""
"Frégate"	"48f2dfcd-9003-4b4d-84df-a9ff564dda6f"	"Urochloa distachya (L.) T.Q.Nguyen"	1	3	33.3						" B4"
"Frégate"	"49362f68-829c-4cd6-8386-d42368ce8bf2"	"Polyscias sechellarum Baker var. sechellarum"	3	71	4.2	"Bois banane, Bois papaye, Bwa bannann, Bwapapay"	"Polyscias sechellarum var. sechellarum"	"nativeEndemic"	"EN"	"EN"	""
"Frégate"	"4a2c6e40-4a2b-4e4d-91be-c0aeadd30255"	"Acalypha indica L."	1	30	3.3						""
"Frégate"	"4ae10269-e632-405a-9d88-f87543df3323"	"Drymaria cordata (L.) Willd. ex Schult."	1	9	11.1						""
"Frégate"	"4da758bd-eec8-4d73-b941-8ed57c81eb2b"	"Cyanthillium cinereum (L.) H.Rob."	1	34	2.9						""
"Frégate"	"4dca616f-987d-407b-b95a-3082f1e3a74e"	"Heliotropium indicum L."	2	13	15.4						""
"Frégate"	"4e5cbb4e-92f0-4d5c-8b9d-17f5653cd95b"	"Citrus limon (L.) Burm.f."	1	4	25						" B4"
"Frégate"	"4fb89c01-4ced-4318-be6d-fde4529e778b"	"Eleusine indica (L.) Gaertn."	1	26	3.8	"Chiendent patte de poule, Herbe patte de poule"	"Eleusine indica "	"native"	""	""	""
"Frégate"	"5177f98f-ed75-4c89-ac95-ebb6c8d2ecdd"	"Ananas comosus (L.) Merr."	1	85	1.2						""
"Frégate"	"51a4178b-f049-496a-8dc3-e299c0b59ad0"	"Psilotum complanatum Sw."	1	44	2.3	""	"Psilotum complanatum "	"native"	""	""	""
"Frégate"	"52a35adf-2f3a-45ef-83c5-d11f1577c833"	"Panicum brevifolium L."	1	31	3.2	"Herbe la seine, Lerb lasenn"	"Panicum brevifolium "	"native"	""	""	""
"Frégate"	"549e0175-02d5-46fb-90b1-414f5487c80f"	"Hernandia nymphaeifolia (J.Presl) Kubitzki"	1	26	3.8	"Bois blanc, Bwa blan, Bwablan"	"Hernandia nymphaeifolia "	"native"	""	""	""
"Frégate"	"5746859d-7282-4a48-9db8-f510d4599675"	"Abutilon indicum (L.) Sweet"	2	14	14.3	"Mauve, Mauve du pays"	"Abutilon indicum "	"native"	""	""	""
"Frégate"	"593a7c8f-eb4a-4558-9c41-af55c64ac436"	"Ficus rubra Vahl"	1	41	2.4	"Lafouche, Lafouche petite feuille, Lafous, Multipliant petite feuille"	"Ficus rubra "	"native"	"LC"	"LC"	""
"Frégate"	"59c72245-73d4-49b7-a6b4-e904effa1dc1"	"Sporobolus virginicus (L.) Kunth"	3	20	15	""	"Sporobolus virginicus "	"native"	""	"LC"	""
"Frégate"	"5df5d5e3-67fe-48f7-83bb-25bde70f0dbb"	"Manihot esculenta Crantz"	1	20	5						""
"Frégate"	"5e6f079f-f059-41e7-a855-1cd9230f7dff"	"Catharanthus roseus (L.) G.Don"	1	63	1.6						""
"Frégate"	"5e843f6a-0be1-40b0-8ba1-3b6d41a5cbd0"	"Eragrostis amabilis (L.) Wight & Arn."	2	32	6.2	""	"Eragrostis amabilis "	"native"	""	""	""
"Frégate"	"600382a0-f1aa-491a-9702-279abe95e489"	"Phyllanthus urinaria L."	1	7	14.3						""
"Frégate"	"627dbf3c-9596-4950-b4d2-09e587321de3"	"Bougainvillea glabra Choisy"	1	8	12.5						""
"Frégate"	"66a0ed77-a00d-40f6-b2cf-08f12133e132"	"Tabernaemontana coffeoides Bojer ex A.DC."	1	53	1.9	"Bois cuiller, Bois cuillère, Bois de lait, Bwa kwiyer, Bwakwiyer"	"Tabernaemontana coffeoides "	"native"	""	""	""
"Frégate"	"66ceef4d-1c9e-46ee-8636-17b4be591447"	"Triumfetta rhomboidea Jacq."	1	12	8.3						""
"Frégate"	"68f9a9b4-7a90-47c9-a207-fa2493220138"	"Glinus oppositifolius (L.) A.DC."	2	6	33.3	""	"Glinus oppositifolius "	"native"	"LC"	"LC"	" B4"
"Frégate"	"6b51dca9-11ac-46f6-9053-56ba0064125f"	"Pentodon pentandrus (Schumach. & Thonn.) Vatke"	2	19	10.5	""	"Pentodon pentandrus "	"native"	"LC"	"LC"	""
"Frégate"	"6b55661e-3fe4-42eb-9b85-196c6f43534d"	"Cucumis sativus L."	1	2	50						" B4"
"Frégate"	"6b5872f4-b616-4fd0-80ba-d05060e62e15"	"Capsicum annuum L."	1	5	20						" B4"
"Frégate"	"6b844b93-a8d1-4801-9164-218cc2271e09"	"Thespesia populnea (L.) Sol. ex Corrêa"	1	27	3.7	"Bois de rose, Bois de rose rouge, Bwadroz, Bwa-d-roz, Portia tree"	"Thespesia populnea "	"native"	"LC"	"LC"	""
"Frégate"	"6d780a4f-4103-4c09-9d5d-83d082aae16c"	"Euphorbia thymifolia L."	1	8	12.5						""
"Frégate"	"71168945-afaa-4cce-96cc-6a422d26c557"	"Euphorbia pyrifolia Lam."	2	116	1.7	"Bois de lait, Bwa dile, Bwadile, Fangame, Faudamon, Tanghin, Tanghin rouge, Tonga"	"Euphorbia pyrifolia "	"native"	""	"LC"	""
"Frégate"	"74e93cfe-10b5-49f6-9756-8cbb3fffbcbe"	"Lepturus radicans (Steud.) A.Camus"	1	4	25	"Chien dent"	"Lepturus radicans "	"native"	""	""	" B4"
"Frégate"	"7536bf59-180c-43b8-ab8c-d1aa427494e9"	"Annona muricata L."	1	15	6.7						""
"Frégate"	"79752f93-9590-4e1c-8987-9b934bc8088d"	"Enteropogon sechellensis (Benth.) T.Durand & Schinz"	1	20	5	"Gazon"	"Enteropogon sechellensis "	"native"	""	""	""
"Frégate"	"79d24f29-d2f3-4e94-a2e4-94603306d775"	"Terminalia catappa L."	1	163	0.6	"Badamier, Bodanmyen, Indian almond, Indian Almond tree"	"Terminalia catappa "	"native"	"LC"	"LC"	""
"Frégate"	"7a223f4f-345c-47cc-99a5-5c983ac1c6e6"	"Heliotropium arboreum (Blanco) Mabb."	1	28	3.6	""	"Heliotropium arboreum "	"native"	""	"LC"	""
"Frégate"	"7aca405e-0702-4f01-8a3b-65bdd1a4c2a5"	"Moringa oleifera Lam."	1	30	3.3						""
"Frégate"	"7be098ba-41ff-4b6d-bc16-752c15b8a8d8"	"Syzygium malaccense (L.) Merr. & L.M.Perry"	1	40	2.5						""
"Frégate"	"7edcfab9-3099-4912-a2d4-595d97e6c20e"	"Cinnamomum verum J.Presl"	1	3131	0						""
"Frégate"	"7f4eeb7f-19ad-4477-8dea-910a03e674ad"	"Melia azedarach L."	1	2	50						" B4"
"Frégate"	"81203080-65af-46a0-a0f1-7e111e9f9d63"	"Artocarpus altilis (Parkinson) Fosberg"	1	53	1.9						""
"Frégate"	"81851f29-29cd-4657-adfe-a36210cec6a8"	"Solanum melongena L."	1	11	9.1						""
"Frégate"	"81d92f59-4b46-41fe-9171-974644c8d4d2"	"Coix lacryma-jobi L."	1	2	50						" B4"
"Frégate"	"824b7536-0ade-4d96-8bfb-a503a51d09b7"	"Phymatosorus scolopendria (Burm.f) Pic.Serm."	1	352	0.3	"Kapiler"	"Phymatosorus scolopendria "	"native"	""	""	""
"Frégate"	"8396d97e-1f05-4631-a4e5-df120f60194e"	"Euphorbia hirta L."	1	38	2.6						""
"Frégate"	"855f0152-747e-48f3-9f16-a2bc48d36c47"	"Davallia denticulata (Burm.f.) Mett. ex Kuhn"	1	123	0.8	""	"Davallia denticulata "	"native"	""	""	""
"Frégate"	"87035e48-c51d-45cb-a4ef-df185fa8af4d"	"Megathyrsus maximus (Jacq.) B.K.Simon & S.W.L.Jacobs"	2	31	6.5						""
"Frégate"	"883f7d83-75d9-4acf-936d-2f115a67fea4"	"Vanilla planifolia Jacks. ex Andrews"	1	129	0.8						""
"Frégate"	"8854ef73-f025-4cf7-97a6-7490838ebd53"	"Annona reticulata L."	1	11	9.1						""
"Frégate"	"8a1221b5-91f0-4b58-a046-d9d833c92c6f"	"Delonix regia (Bojer ex Hook.) Raf."	1	11	9.1						""
"Frégate"	"8ac6a622-b0fc-43ce-a825-babe474f5400"	"Gomphocarpus fruticosus (L.) W.T.Aiton"	1	2	50						" B4"
"Frégate"	"8d1b18de-fb91-40a0-b277-3aaeac1311c3"	"Cleome gynandra L."	1	11	9.1						""
"Frégate"	"8dc39167-74eb-42ba-891e-315d7af9b58f"	"Cyrtococcum trigonum (Retz.) A.Camus"	2	2	100	""	"Cyrtococcum trigonum "	"native"	""	""	" B4"
"Frégate"	"8f661cd2-9e51-430a-96c9-ad0fe4b39478"	"Mitracarpus hirtus (L.) DC."	1	13	7.7						""
"Frégate"	"902a894c-9ce4-4704-b25c-3aab5f92460d"	"Remirea maritima Aubl."	1	6	16.7	""	"Remirea maritima "	"native"	""	""	""
"Frégate"	"90ec976b-e06d-4c27-958c-28a6816f8d72"	"Ficus benghalensis L."	2	14	14.3						""
"Frégate"	"91c773da-7548-40dd-960f-e31d8df32d06"	"Calotropis gigantea (L.) W.T.Aiton"	1	6	16.7						""
"Frégate"	"93654199-0e6a-454a-b99f-73b9c2428f21"	"Desmodium incanum (Sw.) DC."	1	24	4.2						""
"Frégate"	"9533b55b-9a41-49c1-bbba-c54145545d33"	"Casuarina equisetifolia L."	1	120	0.8	"Cèdre, Filao, Pin, Sed, Whistling pine"	"Casuarina equisetifolia "	"native"	""	""	""
"Frégate"	"956ea9e2-8374-4b45-824c-bfb8c0f9f1cf"	"Pandanus utilis Bory"	1	9	11.1						""
"Frégate"	"96b6a231-d4d7-431c-8d89-34c277f30e27"	"Cyperus rotundus L."	1	10	10	"Nut-grass"	"Cyperus rotundus "	"native"	"LC"	"LC"	""
"Frégate"	"99201469-ad10-47c7-b869-3b8dd3c21304"	"Gossypium hirsutum L."	1	16	6.2						""
"Frégate"	"9c7d395e-1510-4ff7-8967-cca7ea0c8566"	"Wollastonia biflora (L.) DC."	1	6	16.7	""	"Wollastonia biflora "	"native"	""	""	""
"Frégate"	"9ddd6648-fa4d-4766-b651-afeacd0f6c11"	"Cananga odorata (Lam.) Hook.f. & Thomson"	1	22	4.5						""
"Frégate"	"9ea6d465-9216-490a-9b8f-e81c82f7e4fa"	"Psilotum nudum (L.) P.Beauv."	1	119	0.8	"Pti sed"	"Psilotum nudum "	"native"	""	"LC"	""
"Frégate"	"9f904c38-fb18-4a7d-a04c-9db8461aa22b"	"Scaevola taccada (Gaertn.) Roxb."	1	65	1.5	"Bois manioc, Veloutier manioc, Vouloutye"	"Scaevola taccada "	"native"	""	""	""
"Frégate"	"a19bfe04-d9a0-4108-b805-f4288a511b41"	"Neofriedmannia seychellensis (Bojer ex Baker) Kocyan & Wiland"	1	119	0.8	"Coco marron, Koko maron"	"Neofriedmannia seychellensis "	"nativeEndemicPaleo"	"LC"	""	""
"Frégate"	"a2a9b7fa-a724-4eef-95a1-0c24de384041"	"Chrysopogon zizanioides (L.) Roberty"	1	4	25						" B4"
"Frégate"	"a523322e-06a6-4991-8648-23564b19eb48"	"Paspalum conjugatum P.J.Bergius"	1	5	20						" B4"
"Frégate"	"a68063b4-2f8a-4c7c-a212-8a2b2293acca"	"Stachytarpheta urticifolia (Salisb.) Sims"	1	22	4.5						""
"Frégate"	"a701fc97-e975-496b-9436-a51405f9f47a"	"Pycreus polystachyos (Rottb.) P.Beauv."	2	19	10.5	"Bunchy Flat Sedge"	"Pycreus polystachyos "	"native"	"LC"	""	""
"Frégate"	"a78975b1-fb67-4f50-af6b-99d70cca5889"	"Areca catechu L."	1	5	20						" B4"
"Frégate"	"a95a8f5e-b4e0-4954-a342-c4081d31a073"	"Calophyllum inophyllum L."	1	448	0.2	"Alexandrian laurel, Takamaka"	"Calophyllum inophyllum "	"native"	"LC"	"LC"	""
"Frégate"	"abbb2c7b-e958-4935-8363-ff03d6368a05"	"Euphorbia tithymaloides L."	1	26	3.8						""
"Frégate"	"aded5168-db45-41c1-986b-6f979f390e5e"	"Cyperus dubius Rottb."	2	32	6.2	"Lerb zonnyon"	"Cyperus dubius "	"native"	""	""	""
"Frégate"	"ae026382-58bb-4ba7-a3d6-e1597ef77d8b"	"Alternanthera sessilis (L.) R.Br. ex DC."	1	10	10						""
"Frégate"	"afe8cfe5-17b2-4275-8fb6-5a5ab54cdab3"	"Talipariti tiliaceum (L.) Fryxell"	1	37	2.7	"Mahoe, Sea hibiscus, Var, Varre"	"Talipariti tiliaceum "	"native"	"LC"	""	""
"Frégate"	"b03a91f3-6445-489e-bc0b-275ff355af43"	"Syzygium samarangense (Blume) Merr. & L.M.Perry"	1	12	8.3						""
"Frégate"	"b0d562c1-4ab1-462c-9172-01c463c1bd5a"	"Persea americana Mill."	1	11	9.1						""
"Frégate"	"b1e3fab5-e21b-42ec-9a7d-320832e78a95"	"Hibiscus mutabilis L."	1	3	33.3						" B4"
"Frégate"	"b2b1c94d-f510-4f4e-ab54-26edaf568015"	"Brachiaria umbellata (Trin.) Clayton"	1	35	2.9	"Gazon chinensis, Gazon trel, Gazon trelle, Gazontrel, Herbe edwards"	"Brachiaria umbellata "	"native"	""	""	""
"Frégate"	"b39eee65-ac1b-40cd-81d0-d8fa51d5f56e"	"Pistia stratiotes L."	1	8	12.5						""
"Frégate"	"b3d1f2df-9769-441a-95fb-73c7b233b08e"	"Phoenicophorium borsigianum (K.Koch.) Stuntz"	1	1467	0.1	"Latanier feuille, Latannyen fey, Thief palm"	"Phoenicophorium borsigianum "	"nativeEndemicPaleo"	"LC"	"LC"	""
"Frégate"	"b4519e40-c2ff-45a6-a310-d405a66bed92"	"Physalis peruviana L."	1	2	50						" B4"
"Frégate"	"b59ebedd-0914-492a-9a4c-c39faf3f3b94"	"Averrhoa bilimbi L."	1	29	3.4						""
"Frégate"	"b6333164-6a4b-4768-b31e-ecbd510d227c"	"Nephrolepis biserrata (Sw.) Schott"	1	333	0.3	"Fougère Tabac, Fouzer taba, Giant swordfern"	"Nephrolepis biserrata "	"native"	""	""	""
"Frégate"	"b63743c3-2ce8-43d1-a905-b9746577411d"	"Alocasia macrorrhizos (L.) G.Don"	1	41	2.4						""
"Frégate"	"b6f32057-9176-4bef-ac0e-96ae3e26de0a"	"Trichosanthes cucumerina L."	1	7	14.3						""
"Frégate"	"b6fa2cfa-cb7c-43ed-a100-7f0556558ec3"	"Jatropha curcas L."	1	9	11.1						""
"Frégate"	"b9879d32-d81c-4aa6-930a-cb11a9a9528a"	"Lodoicea maldivica (J.F.Gmel.) Pers."	1	86	1.2	"Coco de mer, Double coconut, Kokodmer, Koko-d-mer"	"Lodoicea maldivica "	"nativeEndemicPaleo"	"EN"	"EN"	""
"Frégate"	"ba64c937-6097-4b8e-b5ad-0f735509b1da"	"Cleome viscosa L."	1	15	6.7						""
