"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesReference"	"ecoSpeciesReferencePage"	"ecoSpeciesReferenceID"	"ecoSpeciesDate"	"ecoSpeciesBiotype"	"ecoSpeciesAuthor"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"IUCNL3ID"	"IUCNL3"	"BIOL4ID"	"BIOL4"	"BIOL4Ordering"	"lifeZone"	"ecoOrder"	"ecoFamily"	"ecoGenus"	"ecoGenusOrdering"	"RLEStatus"
"20230109155158"	"Seychelles inland freshwater marsh of the tropical lowland perhumid life zone (EN)"	"Végétation ouverte marécageuse de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx34"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles inland freshwater marsh of the tropical lowland perhumid life zone (EN)"	"Végétation ouverte marécageuse de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles inland freshwater marsh of the tropical lowland perhumid life zone (EN)"	"20230109155158"	"Seychelles inland freshwater marsh of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"TF1.3"	"TF1.3 Permanent marshes"	"BIO-TF3.1.2"	"TF3.1.2 Tropical-subtropical lowland permanent marshes"	156	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Freshwater marsh"	72	""
"20230109160307"	"Seychelles inland permanent stream of the tropical lowland perhumd life zone (EN)"	"Ruisseau permanent, non-côtier, de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx37"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles inland permanent stream of the tropical lowland perhumd life zone (EN)"	"Ruisseau permanent, non-côtier, de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles inland permanent stream of the tropical lowland perhumd life zone (EN)"	"20230109160307"	"Seychelles inland permanent stream of the tropical lowland perhumd life zone (EN)"	""	"ab-Active Nomen nudum"	"F1.1"	"F1.1 Permanent upland streams"	"BIO-F1.1.3"	"F1.1.3 Tropical-subtropical lowland and submontane sloped/running streams"	186	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland stream"	"Inland stream"	70	""
"20230109162125"	"Seychelles inland pool of the tropical lowland perhumid life zone (EN)"	"Etang non-côtier de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx43"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles inland pool of the tropical lowland perhumid life zone (EN)"	"Etang non-côtier de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles inland pool of the tropical lowland perhumid life zone (EN)"	"20230109162125"	"Seychelles inland pool of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"F2.2"	"F2.2 Small permanent freshwater lakes"	"BIO-F4.1.2"	"F4.1.2 Tropical-subtropical lowland and submontane permanent pools"	213	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland pool"	"Inland pool"	71	"DD(-LC)"
"20230109162812"	"Seychelles inland reservoir of the tropical lowland and submontane perhumid life zones (EN)"	"Réservoir d'eau non-côtier de la zone perhumide tropicale de basse altitude et submontagnard des Seychelles (FR)"	""	"xx45"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles inland reservoir of the tropical lowland and submontane perhumid life zones (EN)"	"Réservoir d'eau non-côtier de la zone perhumide tropicale de basse altitude et submontagnard des Seychelles (FR)"	"Seychelles inland reservoir of the tropical lowland and submontane perhumid life zones (EN)"	"20230109162812"	"Seychelles inland reservoir of the tropical lowland and submontane perhumid life zones (EN)"	""	"ab-Active Nomen nudum"	"F3.1"	"F3.1 Large reservoirs"	"BIO-F4.3.1"	"F4.3.1 Tropical-subtropical lowland and submontane large reservoirs"	223	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland lake (>8ha)"	"Inland lake (>8ha)"		""
"20230109154233"	"Seychelles inland swamp forest of the tropical lowland perhumid life zone (EN)"	"Forêt marécageuse non-côtière de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx31"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles inland swamp forest of the tropical lowland perhumid life zone (EN)"	"Forêt marécageuse non-côtière de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles inland swamp forest of the tropical lowland perhumid life zone (EN)"	"20230109154233"	"Seychelles inland swamp forest of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.2"	"TF1.1.2 Tropical-subtropical lowland swamp forests and woodlands"	134	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	"CR"
"20230109160925"	"Seychelles inland waterfall of the tropical lowland perhumid life zone (EN)"	"Cascade non-côtière de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx39"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles inland waterfall of the tropical lowland perhumid life zone (EN)"	"Cascade non-côtière de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles inland waterfall of the tropical lowland perhumid life zone (EN)"	"20230109160925"	"Seychelles inland waterfall of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"F1.1"	"F1.1 Permanent upland streams"	"BIO-F1.1.4"	"F1.1.4 Tropical-subtropical lowland and submontane waterfalls and white waters"	187	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland waterfall"	"Inland waterfall"	112	"EN"
"20230109173917"	"Seychelles intertidal mangrove forest of the tropical lowland perhumid life zone (EN)"	"Mangrove intertidale de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx64"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles intertidal mangrove forest of the tropical lowland perhumid life zone (EN)"	"Mangrove intertidale de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles intertidal mangrove forest of the tropical lowland perhumid life zone (EN)"	"20230109173917"	"Seychelles intertidal mangrove forest of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"MFT1.2"	"MFT1.2 Intertidal forests and shrublands"	"BIO-MT9.1.1"	"MT9.1.1 Tropical-subtropical intertidal forests and shrublands"	329	"Tropical lowland perhumid"	"Intertidal"	"Intertidal mangrove"	"Intertidal progressive mangrove forest"	11	""
"20230109174845"	"Seychelles intertidal mud flat of the tropical lowland perhumid life zone (EN)"	"Plateau vaseux intertidal de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx68"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles intertidal mud flat of the tropical lowland perhumid life zone (EN)"	"Plateau vaseux intertidal de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles intertidal mud flat of the tropical lowland perhumid life zone (EN)"	"20230109174845"	"Seychelles intertidal mud flat of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"MT1.2"	"MT1.2 Muddy shores"	"BIO-MT11.1.4"	"MT11.1.4 Intertidal muddy shores"	334	"Tropical lowland perhumid"	"Intertidal"	"Intertidal mud flat"	"Intertidal mud flat"		""
"20230109174146"	"Seychelles intertidal progressive mangrove woodland and shrubland of the tropical lowland perhumid life zone (EN)"	"Mangrove intertidale ouverte, progressive, de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx65"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles intertidal progressive mangrove woodland and shrubland of the tropical lowland perhumid life zone (EN)"	"Mangrove intertidale ouverte, progressive, de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles intertidal progressive mangrove woodland and shrubland of the tropical lowland perhumid life zone (EN)"	"20230109174146"	"Seychelles intertidal progressive mangrove woodland and shrubland of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"MFT1.2"	"MFT1.2 Intertidal forests and shrublands"	"BIO-MT9.1.1"	"MT9.1.1 Tropical-subtropical intertidal forests and shrublands"	329	"Tropical lowland perhumid"	"Intertidal"	"Intertidal mangrove"	"Intertidal progressive mangrove forest"	11	""
"20230109174358"	"Seychelles intertidal rocky shore of the tropical lowland perhumid life zone (EN)"	"Roche intertidale de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx66"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles intertidal rocky shore of the tropical lowland perhumid life zone (EN)"	"Roche intertidale de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles intertidal rocky shore of the tropical lowland perhumid life zone (EN)"	"20230109174358"	"Seychelles intertidal rocky shore of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"MT1.1"	"MT1.1 Rocky shores"	"BIO-MT11.1.1"	"MT11.1.1 Intertidal rock boulders, rock pavements and rocky shores"	331	"Tropical lowland perhumid"	"Coastal frontshore upland"	"Rocky shore on slopes"	"Rocky shore on slopes"	39	""
"20230109174644"	"Seychelles intertidal sandy beach of the tropical lowland perhumid life zone (EN)"	"Sable intertidal de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx67"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles intertidal sandy beach of the tropical lowland perhumid life zone (EN)"	"Sable intertidal de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles intertidal sandy beach of the tropical lowland perhumid life zone (EN)"	"20230109174644"	"Seychelles intertidal sandy beach of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"MT1.3"	"MT1.3 Sandy shores"	"BIO-MT11.1.3"	"MT11.1.3 Intertidal sandy shores"	333	"Tropical lowland perhumid"	"Intertidal"	"Intertidal sandy beach"	"Intertidal sandy beach"		""
"20230109142217"	"Seychelles mesic forest of the tropical lower montane perhumid life zone (EN)"	"Forêt mésique de la zone perhumide tropicale montagnarde inférieure des Seychelles (FR)"	""	"xx12"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles mesic forest of the tropical lower montane perhumid life zone (EN)"	"Forêt mésique de la zone perhumide tropicale montagnarde inférieure des Seychelles (FR)"	"Seychelles mesic forest of the tropical lower montane perhumid life zone (EN)"	"20230109142217"	"Seychelles mesic forest of the tropical lower montane perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T1.3"	"T1.3 Tropical-subtropical montane rainforests"	"BIO-T2.1.2"	"T2.1.2 Tropical-subtropical lower montane perhumid rain forests"	13	"Tropical lower montane perhumid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	"CR"
"20230109141850"	"Seychelles mesic forest of the tropical lower montane superhumid life zone (EN)"	"Forêt mésique de la zone superhumide tropicale montagnarde inférieure des Seychelles (FR)"	""	"xx11"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles mesic forest of the tropical lower montane superhumid life zone (EN)"	"Forêt mésique de la zone superhumide tropicale montagnarde inférieure des Seychelles (FR)"	"Seychelles mesic forest of the tropical lower montane superhumid life zone (EN)"	"20230109141850"	"Seychelles mesic forest of the tropical lower montane superhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T1.3"	"T1.3 Tropical-subtropical montane rainforests"	"BIO-T2.1.1"	"T2.1.1 Tropical-subtropical lower montane superhumid rain forests"	12	"Tropical lower montane superhumid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20230109130519"	"Seychelles mesic forest of the tropical lowland perhumid life zone (EN)"	"Forêt mésique de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx02"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles mesic forest of the tropical lowland perhumid life zone (EN)"	"Forêt mésique de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles mesic forest of the tropical lowland perhumid life zone (EN)"	"20230109130519"	"Seychelles mesic forest of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.2"	"T1.1.2 Tropical-subtropical lowland perhumid rain forests"	2	"Tropical lowland perhumid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	"EN(-CR)"
"20230109134446"	"Seychelles mesic forest of the tropical submontane perhumid life zone (EN)"	"Forêt mésique de la zone perhumide tropicale submontagnarde des Seychelles (FR)"	""	"xx05"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles mesic forest of the tropical submontane perhumid life zone (EN)"	"Forêt mésique de la zone perhumide tropicale submontagnarde des Seychelles (FR)"	"Seychelles mesic forest of the tropical submontane perhumid life zone (EN)"	"20230109134446"	"Seychelles mesic forest of the tropical submontane perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.4"	"T1.1.4 Tropical-subtropical submontane rain forests"	4	"Tropical submontane perhumid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	"CR"
"20230109132805"	"Seychelles mesic forest on phosphatic soil of the tropical lowland perhumid life zone (EN)"	"Forêt mésique sur sol phosphatique de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx03"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles mesic forest on phosphatic soil of the tropical lowland perhumid life zone (EN)"	"Forêt mésique sur sol phosphatique de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles mesic forest on phosphatic soil of the tropical lowland perhumid life zone (EN)"	"20230109132805"	"Seychelles mesic forest on phosphatic soil of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.2"	"T1.1.2 Tropical-subtropical lowland perhumid rain forests"	2	"Tropical lowland perhumid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest on phosphatic soil"	83	""
"20230109145003"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane perhumid life zone (EN)"	"Végétation ouverte sur sol hypersquelettique (saxicole) de la zone perhumide tropicale montagnarde inférieure des Seychelles (FR)"	""	"xx19"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane perhumid life zone (EN)"	"Végétation ouverte sur sol hypersquelettique (saxicole) de la zone perhumide tropicale montagnarde inférieure des Seychelles (FR)"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane perhumid life zone (EN)"	"20230109145003"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T3.1"	"T3.1 Seasonally dry tropical shrublands"	"BIO-T4.1.2"	"T4.1.2 Tropical-subtropical montane arid edaphic shrublands, scrubs and thickets"	43	"Tropical lower montane perhumid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on granitic outcrops"	87	"CR(-LC)"
"20230109144509"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane superhumid life zone (EN)"	"Végétation ouverte sur sol hypersquelettique (saxicole) de la zone superhumide tropicale montagnarde inférieure des Seychelles (FR)"	""	"xx18"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane superhumid life zone (EN)"	"Végétation ouverte sur sol hypersquelettique (saxicole) de la zone superhumide tropicale montagnarde inférieure des Seychelles (FR)"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane superhumid life zone (EN)"	"20230109144509"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lower montane superhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T3.1"	"T3.1 Seasonally dry tropical shrublands"	"BIO-T4.1.2"	"T4.1.2 Tropical-subtropical montane arid edaphic shrublands, scrubs and thickets"	43	"Tropical lower montane superhumid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on granitic outcrops"	87	""
"20230109143154"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lowland perhumid life zone (EN)"	"Végétation ouverte sur sol hypersquelettique (saxicole) de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	""	"xx15"	""	2023-01-08	""	"Senterre, Bruno"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lowland perhumid life zone (EN)"	"Végétation ouverte sur sol hypersquelettique (saxicole) de la zone perhumide tropicale de basse altitude des Seychelles (FR)"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lowland perhumid life zone (EN)"	"20230109143154"	"Seychelles open vegetation on hyperskeletal soil (saxicolous) of the tropical lowland perhumid life zone (EN)"	""	"ab-Active Nomen nudum"	"T3.1"	"T3.1 Seasonally dry tropical shrublands"	"BIO-T3.1.2"	"T3.1.2 Tropical-subtropical lowland and submontane arid edaphic shrublands, scrubs and thickets"	39	"Tropical lowland perhumid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on granitic outcrops"	87	"EN"
